,Region,Name,Source,TimeFrame,Attributes,ReligiousGroup,ReligiousPlace,CleanedAttributes,Start_year,End_year,CurrentRegion,Latitude,Longitude,Continent
2608,spain,"Elche, Spain Synagogue",Supervised by: Robyn Walsh,250 CE - 350 CE,"Religious Place,Temple,Synagogue,Basilica",0,1,"['Temple', 'Synagogue', 'Basilica']",250,350,Spain,40.46366700000001,-3.74922,Europe
2609,spain,Elche Synagogue (Spain),Supervised by: Robyn Walsh,200 CE - 700 CE,"Religious Place,Religious Group,Synagogue,Basilica,Jewish Traditions,Christian Traditions,Early Christianity",1,1,"['Synagogue', 'Basilica', 'Jewish Traditions', 'Christian Traditions', 'Early Christianity']",200,700,Spain,40.46366700000001,-3.74922,Europe
2610,sri-lanka,Tamil Neo-Saivism,No Source,1841 CE - 2020 CE,"Religious Group,Reform Movement,Shaivism,Tamil Religious Groups,South Asian Religion,Indic Religious Traditions",1,0,"['Reform Movement', 'Shaivism', 'South Asian Religion', 'Indic Religious Traditions']",1841,2020,Sri Lanka,7.873053999999999,80.77179699999999,Asia
2611,sub-saharan-africa,Tijaniyya Tariqa الطريقة التيجانية,No Source,1781 CE - 2022 CE,"Religious Group,Sufi,Maghreb Religions,Islamic Traditions,Mysticism,Sufi Order",1,0,"['Sufi', 'Maghreb Religions', 'Islamic Traditions', 'Mysticism', 'Sufi Order']",1781,2022,Africa,-8.783195,34.508523,Africa
2612,sudan,In the Shade of the Qur'an في ظلال القرآن,No Source,1951 CE - 2023 CE,"Religious Group,Text,Qur'anic commentary (Tafsir),Islamic Theology,Islamic Traditions,Fiqh",1,0,"['Text', ""Qur'anic commentary (Tafsir)"", 'Islamic Theology', 'Islamic Traditions', 'Fiqh']",1951,2023,Sudan,12.862807,30.217636,Africa
2613,sudan,Tijaniyya Tariqa الطريقة التيجانية,No Source,1781 CE - 2022 CE,"Religious Group,Sufi,Maghreb Religions,Islamic Traditions,Mysticism,Sufi Order",1,0,"['Sufi', 'Maghreb Religions', 'Islamic Traditions', 'Mysticism', 'Sufi Order']",1781,2022,Sudan,12.862807,30.217636,Africa
2614,sumatra,Batak Traditional Religions,No Source,1600 CE - 2020 CE,"Religious Group,Southeast Asian Religions,Shamanism,Syncretic Religions,Indic Religious Traditions",1,0,"['Southeast Asian Religions', 'Shamanism', 'Syncretic Religions', 'Indic Religious Traditions']",1600,2020,Indonesia,-0.589724,101.3431058,Asia
2615,sumatra,Islam in Aceh,No Source,1500 CE - 2020 CE,"Religious Group,Abrahamic,Southeast Asian Religions,Islamic Traditions",1,0,"['Abrahamic', 'Southeast Asian Religions', 'Islamic Traditions']",1500,2020,Indonesia,-0.589724,101.3431058,Asia
2616,syria,Cult of Thecla,No Source,150 CE - 600 CE,"Religious Group,Ancient Mediterranean,Hellenistic Religions,Asia Minor,Greek Cult,Greek Religions,Anatolian Religions",1,0,"['Ancient Mediterranean', 'Hellenistic Religions', 'Asia Minor', 'Greek Cult', 'Greek Religions', 'Anatolian Religions']",150,600,Syria,34.80207499999999,38.996815,Asia
2617,syria,Defense of Icon Veneration by John of Damascus,No Source,726 CE - 730 CE,"Religious Group,Text,Orthodoxy,Christian Traditions,Byzantine text",1,0,"['Text', 'Orthodoxy', 'Christian Traditions', 'Byzantine text']",726,730,Syria,34.80207499999999,38.996815,Asia
2618,syria,Hanbalism,No Source,850 CE - 1350 CE,"Religious Group,Levantine Religion,Abrahamic,Arabian Religions,Islamic Traditions",1,0,"['Levantine Religion', 'Abrahamic', 'Arabian Religions', 'Islamic Traditions']",850,1350,Syria,34.80207499999999,38.996815,Asia
2619,syria,In the Shade of the Qur'an في ظلال القرآن,No Source,1951 CE - 2023 CE,"Religious Group,Text,Qur'anic commentary (Tafsir),Islamic Theology,Islamic Traditions,Fiqh",1,0,"['Text', ""Qur'anic commentary (Tafsir)"", 'Islamic Theology', 'Islamic Traditions', 'Fiqh']",1951,2023,Syria,34.80207499999999,38.996815,Asia
2620,syria,Ishtar's Descent to the Underworld,No Source,1000 BCE - 600 BCE,"Religious Group,Text,Sumerian Text,Ancient Mesopotamian Text,Mesopotamian Religions",1,0,"['Text', 'Sumerian Text', 'Ancient Mesopotamian Text', 'Mesopotamian Religions']",-1000,-600,Syria,34.80207499999999,38.996815,Asia
2621,syria,Ludlul Bel Nemeqi,No Source,1300 BCE - 300 BCE,"Religious Group,Text,Assyrian Religions,Babylonian Religions,Babylonian Text,Ancient Mesopotamian Text,Mesopotamian Religion,Excavated text",1,0,"['Text', 'Assyrian Religions', 'Babylonian Religions', 'Babylonian Text', 'Ancient Mesopotamian Text', 'Mesopotamian Religion', 'Excavated text']",-1300,-300,Syria,34.80207499999999,38.996815,Asia
2622,syria,Mesopotamian Exorcistic Texts,No Source,2500 BCE - 50 CE,"Religious Group,Text,Mesopotamian Religions,Babylonian Religions,Sumerian Text,Ancient Mesopotamian Text,Ritual text",1,0,"['Text', 'Mesopotamian Religions', 'Babylonian Religions', 'Sumerian Text', 'Ancient Mesopotamian Text', 'Ritual text']",-2500,50,Syria,34.80207499999999,38.996815,Asia
2623,syria,Nestorian Christianity,No Source,431 CE - 1500 CE,"Religious Group,Nestorianism",1,0,['Nestorianism'],431,1500,Syria,34.80207499999999,38.996815,Asia
2624,syria,Peshitta,No Source,2 CE - 21 CE,"Religious Group,Text,Canonical texts,Abrahamic,Christian Traditions",1,0,"['Text', 'Canonical texts', 'Abrahamic', 'Christian Traditions']",2,21,Syria,34.80207499999999,38.996815,Asia
2625,syria,Pre-Pottery Neolithic in the Near East,No Source,9700 BCE - 6600 BCE,"Religious Group,Prehistoric Religion,Neolithic,Near East,Anatolian Religions",1,0,"['Prehistoric Religion', 'Neolithic', 'Near East', 'Anatolian Religions']",-9700,-6600,Syria,34.80207499999999,38.996815,Asia
2626,syria,Religion in the Mittani Empire,No Source,1550 BCE - 1350 BCE,"Religious Group,Indo-Iranian Religions,Polytheistic,Mesopotamian Religion,Ancient Syrian Religion,Assyrian Religions,Indo-European Religion",1,0,"['Indo-Iranian Religions', 'Polytheistic', 'Mesopotamian Religion', 'Ancient Syrian Religion', 'Assyrian Religions', 'Indo-European Religion']",-1550,-1350,Syria,34.80207499999999,38.996815,Asia
2627,syria,Targums,No Source,70 CE - 601 CE,"Religious Group,Text,Early Jewish Literature,Scripture,Ritual text,Jewish Traditions",1,0,"['Text', 'Early Jewish Literature', 'Scripture', 'Ritual text', 'Jewish Traditions']",70,601,Syria,34.80207499999999,38.996815,Asia
2628,syria,Tell Afis (Syria),No Source,1200 BCE - 600 BCE,"Religious Group,Ancient Syrian Religion",1,0,['Ancient Syrian Religion'],-1200,-600,Syria,34.80207499999999,38.996815,Asia
2629,syria,Tell Fekheriyeh Inscription,No Source,890 BCE - 750 CE,"Religious Group,Text,Mesopotamian Religions,Assyrian Religions,Aramaic Religions,Canaanite Religions,Near East,Polytheistic,Ancient Syrian Religion,Excavated text,Temple Buildings and Temple Cult",1,0,"['Text', 'Mesopotamian Religions', 'Assyrian Religions', 'Aramaic Religions', 'Canaanite Religions', 'Near East', 'Polytheistic', 'Ancient Syrian Religion', 'Excavated text', 'Temple Buildings and Temple Cult']",-890,750,Syria,34.80207499999999,38.996815,Asia
2630,syria,Temple at Tell Afis,No Source,1100 BCE - 600 BCE,"Religious Place,Religious Group,Temple,Syro-Palestinian Religion,Temple Buildings and Temple Cult,Archaeological monument,Aramaic Religions",1,1,"['Temple', 'Syro-Palestinian Religion', 'Temple Buildings and Temple Cult', 'Archaeological monument', 'Aramaic Religions']",-1100,-600,Syria,34.80207499999999,38.996815,Asia
2631,syria,The Autobiography of Adad-guppi,No Source,649 BCE - 539 BCE,"Religious Group,Text,Mesopotamian Religions,Ancient Mediterranean,Babylonian Text,Religious History,Mortuary text,Ancient Syrian Religion,Ritual text,Inscription,Excavated text",1,0,"['Text', 'Mesopotamian Religions', 'Ancient Mediterranean', 'Babylonian Text', 'Religious History', 'Mortuary text', 'Ancient Syrian Religion', 'Ritual text', 'Inscription', 'Excavated text']",-649,-539,Syria,34.80207499999999,38.996815,Asia
2632,syria,The Didache,Secondary source: Multiple References,50 CE - 110 CE,"Religious Group,Text,Early Christianity,Koine Greek Text",1,0,"['Text', 'Early Christianity', 'Koine Greek Text']",50,110,Syria,34.80207499999999,38.996815,Asia
2633,syria,The Late Bronze Age City-State of Ugarit,No Source,1500 BCE - 1200 BCE,"Religious Group,Levantine Religion,Syro-Palestinian Religion",1,0,"['Levantine Religion', 'Syro-Palestinian Religion']",-1500,-1200,Syria,34.80207499999999,38.996815,Asia
2634,taiwan,Female alchemy Tradition,Data source: Mapping Religious Diversity in Modern Sichuan,1550 CE - 2021 CE,"Religious Group,Text,Daoist text,Daoism",1,0,"['Text', 'Daoist text', 'Daoism']",1550,2021,Taiwan,23.69781,120.960515,Asia
2635,taiwan,Yiguan Dao/I-Kuan Tao 一貫道,No Source,1870 CE - 2021 CE,"Religious Group,Syncretic Religions",1,0,['Syncretic Religions'],1870,2021,Taiwan,23.69781,120.960515,Asia
2636,yiguan-dao-presence-in-taiwan,Yiguan Dao/I-Kuan Tao 一貫道,No Source,1870 CE - 2021 CE,"Religious Group,Syncretic Religions",1,0,['Syncretic Religions'],1870,2021,Taiwan,23.69781,120.960515,Asia
2637,tamilakam,Adi Dravida/Valluva Sakya Buddhism,No Source,1891 CE - 1940 CE,"Religious Group,Reform Movement,Communal Society,Subaltern Religion,Tamil Religious Groups,South Asian Religion,Buddhist Traditions",1,0,"['Reform Movement', 'Communal Society', 'Subaltern Religion', 'South Asian Religion', 'Buddhist Traditions']",1891,1940,India,20.593684,78.96288,Asia
2638,tamilakam,Tamil Muslims,No Source,20 CE - 21 CE,"Religious Group,South Asian Religion,Shi'a Islam,Islamic Traditions",1,0,"['South Asian Religion', ""Shi'a Islam"", 'Islamic Traditions']",20,21,India,20.593684,78.96288,Asia
2639,tamilakam,Tamil Neo-Saivism,No Source,1841 CE - 2020 CE,"Religious Group,Reform Movement,Shaivism,Tamil Religious Groups,South Asian Religion,Indic Religious Traditions",1,0,"['Reform Movement', 'Shaivism', 'South Asian Religion', 'Indic Religious Traditions']",1841,2020,India,20.593684,78.96288,Asia
2640,thrace,The Bogomils,Secondary source: Multiple References,969 CE - 1400 CE,"Religious Group,Medieval Christianity,Asia Minor,Heresy,Dualist Tradition,Balkans,Christian Traditions",1,0,"['Medieval Christianity', 'Asia Minor', 'Heresy', 'Dualist Tradition', 'Balkans', 'Christian Traditions']",969,1400,Greece,39.074208,21.824312,Europe
2641,tibet,Amdo Gelukpa,No Source,1400 CE - 2000 CE,"Religious Group,Tibetan Buddhism,Tantric Buddhism,Buddhist Traditions",1,0,"['Tibetan Buddhism', 'Tantric Buddhism', 'Buddhist Traditions']",1400,2000,China,29.6472399,91.11745,Asia
2642,tibet,The Yijing 易經 (The Classic of Changes),Expert source: Richard Smith,1554 BCE - 2021 CE,"Religious Group,Text,Chinese Religion,Neo-Confucian text,Cosmology,Early Chinese text,Excavated text",1,0,"['Text', 'Chinese Religion', 'Neo-Confucian text', 'Cosmology', 'Early Chinese text', 'Excavated text']",-1554,2021,China,29.6472399,91.11745,Asia
2643,tibet,Tibetan Nonsectarianism (ris med),No Source,1840 CE - 1920 CE,"Religious Group,Mahayana Buddhism,Buddhist Traditions,Tibetan Buddhism",1,0,"['Mahayana Buddhism', 'Buddhist Traditions', 'Tibetan Buddhism']",1840,1920,China,29.6472399,91.11745,Asia
2644,transnational,Islamic modernists,No Source,1800 CE - 1980 CE,"Religious Group,Maghreb Religions,African Religion,Secularism,Islamic Traditions,South Asian Religion",1,0,"['Maghreb Religions', 'African Religion', 'Secularism', 'Islamic Traditions', 'South Asian Religion']",1800,1980,,,,
2645,transnational,Maqāṣid al-šarī῾a al-islāmiyya,No Source,1947 CE - 2022 CE,"Religious Group,Text,Islamic Traditions,Fiqh",1,0,"['Text', 'Islamic Traditions', 'Fiqh']",1947,2022,,,,
2646,transnational,Secular Buddhists,No Source,1997 CE - 2022 CE,"Religious Group,Secularism,Buddhist Traditions",1,0,"['Secularism', 'Buddhist Traditions']",1997,2022,,,,
2647,transnational,Tafsīr al-taḥrīr wa al-tanwīr,No Source,1936 CE - 2022 CE,"Religious Group,Text,Qur'anic commentary (Tafsir),Islamic Traditions,Fiqh",1,0,"['Text', ""Qur'anic commentary (Tafsir)"", 'Islamic Traditions', 'Fiqh']",1936,2022,,,,
2648,transnational,The Yijing 易經 (The Classic of Changes),Expert source: Richard Smith,1554 BCE - 2021 CE,"Religious Group,Text,Chinese Religion,Neo-Confucian text,Cosmology,Early Chinese text,Excavated text",1,0,"['Text', 'Chinese Religion', 'Neo-Confucian text', 'Cosmology', 'Early Chinese text', 'Excavated text']",-1554,2021,,,,
2649,tunisia,al-Jami' al-A'dham Jami' az-Zaytouna al-Ma'mour الجامع الأعظم جامع الزيتونة المعمور,No Source,698 CE - 2022 CE,"Religious Group,Religious Place,Tunisia,Mosque,Islamic Traditions",1,1,"['Tunisia', 'Mosque', 'Islamic Traditions']",698,2022,Tunisia,33.886917,9.537499,Africa
2650,tunisia,In the Shade of the Qur'an في ظلال القرآن,No Source,1951 CE - 2023 CE,"Religious Group,Text,Qur'anic commentary (Tafsir),Islamic Theology,Islamic Traditions,Fiqh",1,0,"['Text', ""Qur'anic commentary (Tafsir)"", 'Islamic Theology', 'Islamic Traditions', 'Fiqh']",1951,2023,Tunisia,33.886917,9.537499,Africa
2651,tunisia,Kitab Sara'ir wa Asrar an-Nutaqa' كتاب سرائر وأسرار النّطقاء,No Source,990 CE - 2022 CE,"Religious Group,Text,Islamic Theology,Shi'a Islam,Esoterics,Religious History,Islamic Traditions",1,0,"['Text', 'Islamic Theology', ""Shi'a Islam"", 'Esoterics', 'Religious History', 'Islamic Traditions']",990,2022,Tunisia,33.886917,9.537499,Africa
2652,tunisia,maqame abou ali annaftiمقام أبو علي النفطي,No Source,1101 CE - 2023 CE,"Religious Group,Religious Place,Sufi,Tunisia,Religious Practice,Islamic Traditions,Sufi Order",1,1,"['Sufi', 'Tunisia', 'Religious Practice', 'Islamic Traditions', 'Sufi Order']",1101,2023,Tunisia,33.886917,9.537499,Africa
2653,tunisia,maqame sidi Ahmed Tliliزاوية سيدي أحمد التليلي,No Source,1733 CE - 2023 CE,"Religious Group,Religious Place,Sufi,Tunisia,North Africa,Maghreb Religions,Islamic Traditions,Mysticism,Sufi Order",1,1,"['Sufi', 'Tunisia', 'North Africa', 'Maghreb Religions', 'Islamic Traditions', 'Mysticism', 'Sufi Order']",1733,2023,Tunisia,33.886917,9.537499,Africa
2654,tunisia,Maqam of Sidi Ibrahim Arriyahi مقام سيدي إبراهيم الرياحي,No Source,1878 CE - 2022 CE,"Religious Group,Religious Place (fr),Religious Place,Sufi,Tunisia,Islamic Traditions",1,1,"['Religious Place (fr)', 'Sufi', 'Tunisia', 'Islamic Traditions']",1878,2022,Tunisia,33.886917,9.537499,Africa
2655,tunisia,Maqam Sidi Mahrez ibn Khalaf مقام سيدي محرز بن خلف,No Source,1400 CE - 2022 CE,"Religious Group,Religious Place,Sufi,Tunisia",1,1,"['Sufi', 'Tunisia']",1400,2022,Tunisia,33.886917,9.537499,Africa
2656,tunisia,Maqam Sidi Sahbi,No Source,1400 CE - 2022 CE,"Religious Group,Religious Place,Sufi Order,Tunisia",1,1,"['Sufi Order', 'Tunisia']",1400,2022,Tunisia,33.886917,9.537499,Africa
2657,tunisia,Tijaniyya Tariqa الطريقة التيجانية,No Source,1781 CE - 2022 CE,"Religious Group,Sufi,Maghreb Religions,Islamic Traditions,Mysticism,Sufi Order",1,0,"['Sufi', 'Maghreb Religions', 'Islamic Traditions', 'Mysticism', 'Sufi Order']",1781,2022,Tunisia,33.886917,9.537499,Africa
2658,tunisia,Zaouia Sayyida Mannoubia زاوية السّيّدة المنّوبيّة,No Source,1267 CE - 2022 CE,"Religious Group,Religious Place,Sufi,Tunisia,North Africa,Mysticism",1,1,"['Sufi', 'Tunisia', 'North Africa', 'Mysticism']",1267,2022,Tunisia,33.886917,9.537499,Africa
2659,tunisia,Zaouia Sidi Ali alhattabزاوية سيدي علي الحطّاب بتونس,No Source,1271 CE - 2023 CE,"Religious Place (fr),Religious Group (fr),Sufi,shrines,Tunisia,North Africa,North African Religion,Islamic Traditions,Mysticism",1,1,"['Religious Place (fr)', 'Sufi', 'shrines', 'Tunisia', 'North Africa', 'North African Religion', 'Islamic Traditions', 'Mysticism']",1271,2023,Tunisia,33.886917,9.537499,Africa
2660,tunisia,Zaouiet Sidi Bou Makhlouf زاوية سيدي بومخلوف,No Source,1827 BCE - 2023 CE,"Religious Group,Religious Place,Sufi,Abrahamic,Tunisia,Tomb,North Africa,Religious Practice,Islamic Traditions,Sufi Order",1,1,"['Sufi', 'Abrahamic', 'Tunisia', 'Tomb', 'North Africa', 'Religious Practice', 'Islamic Traditions', 'Sufi Order']",-1827,2023,Tunisia,33.886917,9.537499,Africa
2661,tunisia,الجمعية الخيرية الإسلامية بمدينة سوق الأربعاء,No Source,1921 CE - 1956 CE,"Religious Group,Islamic Traditions",1,0,['Islamic Traditions'],1921,1956,Tunisia,33.886917,9.537499,Africa
2662,tunisia,"كتاب"" المقدّمة ""لابن خلدون livre Mou qaddîma d'Abd Al Rahman Ibn Khaldoun",No Source,1332 CE - 1406 CE,"Religious Group,Text,فقه,Islamic Theology,Rule Text,Religious History,Shari'a,Islamic Traditions,Fiqh",1,0,"['Text', 'فقه', 'Islamic Theology', 'Rule Text', 'Religious History', ""Shari'a"", 'Islamic Traditions', 'Fiqh']",1332,1406,Tunisia,33.886917,9.537499,Africa
2663,tunisia,مقام أبو لبابة الأنصاري maqam Abou Loubaba Alansari,No Source,661 CE - 2023 CE,"Religious Group,Religious Place,Tunisia,North Africa,Arabian Religions,Islamic Traditions",1,1,"['Tunisia', 'North Africa', 'Arabian Religions', 'Islamic Traditions']",661,2023,Tunisia,33.886917,9.537499,Africa
2664,tunisia,زاوية سيدي عبيد بمنطقة بوسالم و دورها في تعمير المجال من 1861 إلى 2006.,No Source,1861 BCE - 2006 CE,"Religious Group,Religious Place,Temple,Tunisia,North Africa,Ancestral worship,Mausoleum,Islamic Traditions,Mysticism",1,1,"['Temple', 'Tunisia', 'North Africa', 'Ancestral worship', 'Mausoleum', 'Islamic Traditions', 'Mysticism']",-1861,2006,Tunisia,33.886917,9.537499,Africa
2665,جندوبة,زاوية سيدي عبيد بمنطقة بوسالم و دورها في تعمير المجال من 1861 إلى 2006.,No Source,1861 BCE - 2006 CE,"Religious Group,Religious Place,Temple,Tunisia,North Africa,Ancestral worship,Mausoleum,Islamic Traditions,Mysticism",1,1,"['Temple', 'Tunisia', 'North Africa', 'Ancestral worship', 'Mausoleum', 'Islamic Traditions', 'Mysticism']",-1861,2006,Tunisia,36.5072263,8.7756556,Africa
2666,turkey,Cult of Thecla,No Source,150 CE - 600 CE,"Religious Group,Ancient Mediterranean,Hellenistic Religions,Asia Minor,Greek Cult,Greek Religions,Anatolian Religions",1,0,"['Ancient Mediterranean', 'Hellenistic Religions', 'Asia Minor', 'Greek Cult', 'Greek Religions', 'Anatolian Religions']",150,600,Türkiye,38.963745,35.243322,Asia
2667,turkey,Great Temple of Hattusa,No Source,1600 BCE - 1180 BCE,"Religious Group,Religious Place,Temple,Archaeological Site,Anatolian Religions,Asia Minor,Religious Complex",1,1,"['Temple', 'Archaeological Site', 'Anatolian Religions', 'Asia Minor', 'Religious Complex']",-1600,-1180,Türkiye,38.963745,35.243322,Asia
2668,turkey,Hanbalism,No Source,850 CE - 1350 CE,"Religious Group,Levantine Religion,Abrahamic,Arabian Religions,Islamic Traditions",1,0,"['Levantine Religion', 'Abrahamic', 'Arabian Religions', 'Islamic Traditions']",850,1350,Türkiye,38.963745,35.243322,Asia
2669,turkey,In the Shade of the Qur'an في ظلال القرآن,No Source,1951 CE - 2023 CE,"Religious Group,Text,Qur'anic commentary (Tafsir),Islamic Theology,Islamic Traditions,Fiqh",1,0,"['Text', ""Qur'anic commentary (Tafsir)"", 'Islamic Theology', 'Islamic Traditions', 'Fiqh']",1951,2023,Türkiye,38.963745,35.243322,Asia
2670,turkey,Meher Kapısı inscription (Urartian text),No Source,820 BCE - 580 BCE,"Religious Group,Text,Mesopotamian Religions,Anatolian Religions,Deity list,Ritual text,Inscription",1,0,"['Text', 'Mesopotamian Religions', 'Anatolian Religions', 'Deity list', 'Ritual text', 'Inscription']",-820,-580,Türkiye,38.963745,35.243322,Asia
2671,turkey,Peshitta,No Source,2 CE - 21 CE,"Religious Group,Text,Canonical texts,Abrahamic,Christian Traditions",1,0,"['Text', 'Canonical texts', 'Abrahamic', 'Christian Traditions']",2,21,Türkiye,38.963745,35.243322,Asia
2672,turkey,Pre-Pottery Neolithic in the Near East,No Source,9700 BCE - 6600 BCE,"Religious Group,Prehistoric Religion,Neolithic,Near East,Anatolian Religions",1,0,"['Prehistoric Religion', 'Neolithic', 'Near East', 'Anatolian Religions']",-9700,-6600,Türkiye,38.963745,35.243322,Asia
2673,turkey,Religion in the Mittani Empire,No Source,1550 BCE - 1350 BCE,"Religious Group,Indo-Iranian Religions,Polytheistic,Mesopotamian Religion,Ancient Syrian Religion,Assyrian Religions,Indo-European Religion",1,0,"['Indo-Iranian Religions', 'Polytheistic', 'Mesopotamian Religion', 'Ancient Syrian Religion', 'Assyrian Religions', 'Indo-European Religion']",-1550,-1350,Türkiye,38.963745,35.243322,Asia
2674,turkey,Religion in the Old Assyrian Period,No Source,1972 BCE - 1718 BCE,"Religious Group,Mesopotamian Religions,Religious Practice,Anatolian Religions,Assyrian Religions",1,0,"['Mesopotamian Religions', 'Religious Practice', 'Anatolian Religions', 'Assyrian Religions']",-1972,-1718,Türkiye,38.963745,35.243322,Asia
2675,turkey,Temple-Church of Aphrodisias,No Source,450 CE - 1199 CE,"Religious Group,Religious Place,Cathedral,Archaeological Site,Early Christianity,Early Christianity,Abrahamic,Ancient Mediterranean,Christian Traditions,Greek Religions,Temple Buildings and Temple Cult,Temple Buildings and Temple Cult,Religious Complex,Graeco-Roman,Aegean,Asia Minor,Temple,Basilica,Archaeological monument",1,1,"['Cathedral', 'Archaeological Site', 'Early Christianity', 'Early Christianity', 'Abrahamic', 'Ancient Mediterranean', 'Christian Traditions', 'Greek Religions', 'Temple Buildings and Temple Cult', 'Temple Buildings and Temple Cult', 'Religious Complex', 'Graeco-Roman', 'Aegean', 'Asia Minor', 'Temple', 'Basilica', 'Archaeological monument']",450,1199,Türkiye,38.963745,35.243322,Asia
2676,turkey,Temple of Ḫaldi (Ayanis),No Source,680 BCE - 650 BCE,"Religious Group,Religious Place,Temple,Mesopotamian Religions,Anatolian Religions,Religious Complex",1,1,"['Temple', 'Mesopotamian Religions', 'Anatolian Religions', 'Religious Complex']",-680,-650,Türkiye,38.963745,35.243322,Asia
2677,turkey,The Autobiography of Adad-guppi,No Source,649 BCE - 539 BCE,"Religious Group,Text,Mesopotamian Religions,Ancient Mediterranean,Babylonian Text,Religious History,Mortuary text,Ancient Syrian Religion,Ritual text,Inscription,Excavated text",1,0,"['Text', 'Mesopotamian Religions', 'Ancient Mediterranean', 'Babylonian Text', 'Religious History', 'Mortuary text', 'Ancient Syrian Religion', 'Ritual text', 'Inscription', 'Excavated text']",-649,-539,Türkiye,38.963745,35.243322,Asia
2678,turkey,The Lausiac History,No Source,419 CE - 420 CE,"Religious Group,Text,Christian monasticism,Asceticism,Sayings Text (Greek: Apophthegmata)",1,0,"['Text', 'Christian monasticism', 'Asceticism', 'Sayings Text (Greek: Apophthegmata)']",419,420,Türkiye,38.963745,35.243322,Asia
2679,turkey,Yazılıkaya Hittite Rock Sanctuary,No Source,1500 BCE - 1200 BCE,"Religious Place,Religious Group,Open-Air Sanctuary,Anatolian Religions,Archaeological monument",1,1,"['Open-Air Sanctuary', 'Anatolian Religions', 'Archaeological monument']",-1500,-1200,Türkiye,38.963745,35.243322,Asia
2680,turkey,Anomeans,No Source,350 CE - 398 CE,"Religious Group,Christian Traditions,Early Christianity,Heresy",1,0,"['Christian Traditions', 'Early Christianity', 'Heresy']",350,398,Türkiye,38.963745,35.243322,Asia
2681,turkey,Asketikon,No Source,358 CE - 364 CE,"Religious Group,Text,Christian monasticism,Monasticism,Christian Traditions",1,0,"['Text', 'Christian monasticism', 'Monasticism', 'Christian Traditions']",358,364,Türkiye,38.963745,35.243322,Asia
2682,turkey,Cathedral of Hagia Sophia,No Source,360 CE - 1453 CE,"Religious Group,Religious Place,City,Christian Traditions,Monument,Orthodoxy",1,1,"['City', 'Christian Traditions', 'Monument', 'Orthodoxy']",360,1453,Türkiye,38.963745,35.243322,Asia
2683,turkey,"Mustafa Sabri, Mawqif al-ʿAql",No Source,1942 CE - 1950 CE,"Religious Group,Text,Secularism,Shari'a,Islamic Traditions",1,0,"['Text', 'Secularism', ""Shari'a"", 'Islamic Traditions']",1942,1950,Türkiye,38.963745,35.243322,Asia
2684,turkey,Göbekli Tepe,No Source,9500 BCE - 8000 BCE,"Religious Group,Religious Place,Neolithic,Near East,Ritual centre",1,1,"['Neolithic', 'Near East', 'Ritual centre']",-9500,-8000,Türkiye,38.963745,35.243322,Asia
2685,turkey,Cathedral of Hagia Sophia,No Source,360 CE - 1453 CE,"Religious Group,Religious Place,City,Christian Traditions,Monument,Orthodoxy",1,1,"['City', 'Christian Traditions', 'Monument', 'Orthodoxy']",360,1453,Türkiye,38.963745,35.243322,Asia
2686,turkey,"Mustafa Sabri, Mawqif al-ʿAql",No Source,1942 CE - 1950 CE,"Religious Group,Text,Secularism,Shari'a,Islamic Traditions",1,0,"['Text', 'Secularism', ""Shari'a"", 'Islamic Traditions']",1942,1950,Türkiye,38.963745,35.243322,Asia
2687,cappadocia,Anomeans,No Source,350 CE - 398 CE,"Religious Group,Christian Traditions,Early Christianity,Heresy",1,0,"['Christian Traditions', 'Early Christianity', 'Heresy']",350,398,Türkiye,38.6586639,34.8531604,Asia
2688,cappadocia,Asketikon,No Source,358 CE - 364 CE,"Religious Group,Text,Christian monasticism,Monasticism,Christian Traditions",1,0,"['Text', 'Christian monasticism', 'Monasticism', 'Christian Traditions']",358,364,Türkiye,38.6586639,34.8531604,Asia
2689,constantinople,Cathedral of Hagia Sophia,No Source,360 CE - 1453 CE,"Religious Group,Religious Place,City,Christian Traditions,Monument,Orthodoxy",1,1,"['City', 'Christian Traditions', 'Monument', 'Orthodoxy']",360,1453,Türkiye,41.0082376,28.9783589,Asia
2690,constantinople,"Mustafa Sabri, Mawqif al-ʿAql",No Source,1942 CE - 1950 CE,"Religious Group,Text,Secularism,Shari'a,Islamic Traditions",1,0,"['Text', 'Secularism', ""Shari'a"", 'Islamic Traditions']",1942,1950,Türkiye,41.0082376,28.9783589,Asia
2691,göbekli-tepe,Göbekli Tepe,No Source,9500 BCE - 8000 BCE,"Religious Group,Religious Place,Neolithic,Near East,Ritual centre",1,1,"['Neolithic', 'Near East', 'Ritual centre']",-9500,-8000,Türkiye,37.2231663,38.9224119,Asia
2692,istanbul,Cathedral of Hagia Sophia,No Source,360 CE - 1453 CE,"Religious Group,Religious Place,City,Christian Traditions,Monument,Orthodoxy",1,1,"['City', 'Christian Traditions', 'Monument', 'Orthodoxy']",360,1453,Türkiye,41.0082376,28.9783589,Asia
2693,istanbul,"Mustafa Sabri, Mawqif al-ʿAql",No Source,1942 CE - 1950 CE,"Religious Group,Text,Secularism,Shari'a,Islamic Traditions",1,0,"['Text', 'Secularism', ""Shari'a"", 'Islamic Traditions']",1942,1950,Türkiye,41.0082376,28.9783589,Asia
